団体コード	都道府県名	市区町村名	性別	総数	0～4	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～
304212	和歌山県	東牟婁郡那智勝浦町	女	9045	239	290	330	416	270	279	340	443	471	486	493	575	826	771	781	701	1334
304221	和歌山県	東牟婁郡太地町	女	1846	31	41	58	75	76	68	50	95	81	96	109	104	159	149	152	155	339
304247	和歌山県	東牟婁郡古座川町	女	1676	29	39	41	51	34	42	39	49	64	63	77	97	143	156	148	177	420
304271	和歌山県	東牟婁郡北山村	女	252	5	2	6	8	8	6	4	6	11	11	19	9	18	16	22	49	52
304280	和歌山県	東牟婁郡串本町	女	9619	248	228	330	366	273	286	347	399	460	466	506	639	883	870	768	790	1760
310000	鳥取県		女	306772	11847	12400	13218	13935	13150	14086	16228	18464	18578	16885	18050	19887	23709	20687	18192	18168	38952
312011	鳥取県	鳥取市	女	100448	4094	4272	4515	4659	4700	5069	5690	6392	6315	5774	6230	6655	7708	6231	5432	5510	11202
312029	鳥取県	米子市	女	78942	3496	3377	3566	3654	3417	3828	4619	5282	5427	4663	4485	4597	5808	5483	4675	4099	8466
312037	鳥取県	倉吉市	女	26221	963	1008	1058	1178	1081	1119	1351	1571	1493	1395	1517	1749	2059	1888	1587	1587	3617
312045	鳥取県	境港市	女	18620	691	715	808	878	837	835	992	1127	1219	1074	1051	1117	1378	1404	1203	1127	2164
313009	鳥取県	岩美郡	女	6526	203	203	236	284	284	266	283	312	321	314	414	481	536	440	381	442	1051
313025	鳥取県	岩美郡岩美町	女	6526	203	203	236	284	284	266	283	312	321	314	414	481	536	440	381	442	1051
313203	鳥取県	八頭郡	女	15637	443	502	594	678	631	618	660	691	749	763	979	1130	1283	955	1080	1119	2646
313254	鳥取県	八頭郡若桜町	女	1963	24	35	48	64	69	58	62	61	81	73	117	156	153	124	178	187	438
313289	鳥取県	八頭郡智頭町	女	4101	105	114	120	172	146	147	170	143	166	199	255	293	332	269	301	342	794
313297	鳥取県	八頭郡八頭町	女	9573	314	353	426	442	416	413	428	487	502	491	607	681	798	562	601	590	1414
313602	鳥取県	東伯郡	女	30870	1109	1287	1304	1371	1212	1307	1417	1677	1629	1588	1784	2145	2431	2077	1888	1990	4589
313645	鳥取県	東伯郡三朝町	女	3717	115	145	140	117	139	153	163	181	167	189	197	264	301	257	234	277	678
313700	鳥取県	東伯郡湯梨浜町	女	9079	366	392	408	438	380	418	443	524	513	496	556	566	686	573	525	508	1287
313718	鳥取県	東伯郡琴浦町	女	9848	331	401	429	434	361	401	422	524	497	495	548	682	715	678	671	708	1551
313726	鳥取県	東伯郡北栄町	女	8226	297	349	327	382	332	335	389	448	452	408	483	633	729	569	458	497	1073
313807	鳥取県	西伯郡	女	22971	724	887	932	972	780	878	1036	1215	1216	1060	1256	1599	1982	1746	1412	1622	3615
313840	鳥取県	西伯郡日吉津村	女	1842	89	86	92	79	72	88	116	136	126	90	90	113	144	120	82	100	206
313866	鳥取県	西伯郡大山町	女	9084	247	332	341	371	311	348	373	457	472	405	467	596	805	694	590	695	1554
313891	鳥取県	西伯郡南部町	女	6083	196	247	273	281	194	217	271	334	343	281	340	422	517	475	372	422	898
313904	鳥取県	西伯郡伯耆町	女	5962	192	222	226	241	203	225	276	288	275	284	359	468	516	457	368	405	957
314005	鳥取県	日野郡	女	6537	124	149	205	261	208	166	180	197	209	254	334	414	524	463	534	672	1602
314013	鳥取県	日野郡日南町	女	2851	57	66	82	104	87	72	64	75	82	99	146	167	219	189	241	334	750
314021	鳥取県	日野郡日野町	女	1929	38	40	79	80	50	46	52	61	67	73	94	127	168	162	164	170	441
314030	鳥取県	日野郡江府町	女	1757	29	43	44	77	71	48	64	61	60	82	94	120	137	112	129	168	411
320005	島根県		女	371862	13769	14602	15595	16543	15081	15948	18132	20852	21295	19341	20892	22957	28828	26069	23288	24550	54000
322016	島根県	松江市	女	107617	4399	4548	4724	5096	4961	5177	5826	6744	7220	6389	6427	6543	7708	7281	6333	6044	12197
322024	島根県	浜田市	女	30658	1094	1127	1147	1271	1219	1199	1456	1652	1611	1488	1717	1763	2448	2346	2053	2209	4858
322032	島根県	出雲市	女	90415	3782	3926	4271	4305	4040	4427	4903	5452	5564	4937	5095	5443	6853	5795	5159	5344	11119
322041	島根県	益田市	女	26359	933	1025	1090	1085	872	978	1176	1402	1417	1253	1457	1730	2337	1951	1839	1874	3940
322059	島根県	大田市	女	19917	624	675	747	746	687	761	822	921	932	921	1137	1317	1622	1412	1371	1549	3673
322067	島根県	安来市	女	21544	722	830	911	972	797	879	990	1204	1188	1046	1149	1296	1711	1644	1393	1567	3245
322075	島根県	江津市	女	13567	411	442	521	556	420	522	565	689	658	653	753	876	1147	964	914	1026	2450
322091	島根県	雲南市	女	21633	694	764	861	947	816	785	1001	1109	1071	1045	1146	1386	1692	1545	1334	1586	3851
323403	島根県	仁多郡	女	7347	189	235	261	352	320	245	239	316	298	304	423	471	579	513	508	578	1516
323438	島根県	仁多郡奥出雲町	女	7347	189	235	261	352	320	245	239	316	298	304	423	471	579	513	508	578	1516
323802	島根県	飯石郡	女	2857	87	92	93	109	95	77	89	114	106	117	147	173	227	200	194	247	665
323861	島根県	飯石郡飯南町	女	2857	87	92	93	109	95	77	89	114	106	117	147	173	227	200	194	247	665
324400	島根県	邑智郡	女	10927	299	367	349	371	309	309	352	461	453	428	488	678	862	850	789	910	2623
324418	島根県	邑智郡川本町	女	1941	50	52	46	62	55	55	66	81	79	85	75	121	149	160	157	168	464
324485	島根県	邑智郡美郷町	女	2825	87	110	87	97	66	79	81	119	104	101	123	158	226	230	191	256	697
324493	島根県	邑智郡邑南町	女	6161	162	205	216	212	188	175	205	261	270	242	290	399	487	460	441	486	1462
325007	島根県	鹿足郡	女	7957	187	213	226	279	227	223	271	285	310	295	409	535	650	681	625	725	1763
325015	島根県	鹿足郡津和野町	女	4423	111	99	117	135	110	116	145	148	166	151	237	293	370	387	373	424	988
325058	島根県	鹿足郡吉賀町	女	3534	76	114	109	144	117	107	126	137	144	144	172	242	280	294	252	301	775
325201	島根県	隠岐郡	女	11064	348	358	394	454	318	366	442	503	467	465	544	746	992	887	776	891	2100
325252	島根県	隠岐郡海士町	女	1245	41	37	47	63	27	40	43	60	45	42	55	91	107	95	88	105	255
325261	島根県	隠岐郡西ノ島町	女	1577	37	32	43	50	32	41	58	65	70	54	73	126	162	138	113	124	351
325279	島根県	隠岐郡知夫村	女	297	5	10	10	7	4	5	6	7	12	10	14	20	28	29	26	36	67
325287	島根県	隠岐郡隠岐の島町	女	7945	265	279	294	334	255	280	335	371	340	359	402	509	695	625	549	626	1427
330001	岡山県		女	1007934	40379	41499	45180	46790	47708	52059	55322	65424	69349	57773	55202	58184	72914	72630	62131	55246	110044
331007	岡山県	岡山市	女	366105	16121	15919	16876	17035	18394	21061	22586	26264	27631	22785	20789	20426	24504	24729	20626	17442	32917
331015	岡山県	岡山市北区	女	151204	6554	6372	6527	6709	8247	9381	9713	11101	11474	9502	8496	8182	9480	9675	8166	7139	14486
331023	岡山県	岡山市中区	女	76423	3646	3489	3665	3649	3685	4343	4823	5507	5902	4786	4306	4229	5073	5177	4192	3568	6383
331031	岡山県	岡山市東区	女	51027	1950	2135	2351	2490	2312	2454	2660	3229	3590	2997	2957	3032	3710	3829	3319	2730	5282
331040	岡山県	岡山市南区	女	87451	3971	3923	4333	4187	4150	4883	5390	6427	6665	5500	5030	4983	6241	6048	4949	4005	6766
332020	岡山県	倉敷市	女	247501	11135	11137	11989	12047	11992	13631	14726	17394	18655	14688	13058	13499	17210	18129	15211	12099	20901
332038	岡山県	津山市	女	55124	2218	2386	2546	2591	2583	2647	2863	3408	3503	3012	3091	3398	4090	3824	3106	3189	6669
332046	岡山県	玉野市	女	32728	964	1016	1219	1430	1306	1444	1482	1812	2020	1728	1738	1942	2816	2953	2500	2145	4213
332054	岡山県	笠岡市	女	27464	834	902	1089	1259	1242	1143	1170	1363	1674	1575	1593	1689	2100	2083	1918	1798	4032
332071	岡山県	井原市	女	22744	693	780	957	1060	1015	938	938	1251	1353	1229	1209	1387	1702	1655	1643	1484	3450
332089	岡山県	総社市	女	34835	1506	1541	1641	1668	1769	1843	1893	2361	2316	1929	1918	2096	2648	2524	1977	1710	3495
332097	岡山県	高梁市	女	17581	441	500	585	797	958	713	692	719	795	740	914	1088	1298	1197	1246	1396	3502
332101	岡山県	新見市	女	16976	451	554	647	677	642	604	627	766	760	733	994	1119	1353	1234	1175	1441	3199
332119	岡山県	備前市	女	19512	543	565	749	915	811	833	785	958	1136	1068	1080	1146	1608	1599	1604	1456	2656
332127	岡山県	瀬戸内市	女	20281	606	753	892	908	956	906	933	1247	1294	1143	1143	1211	1579	1611	1320	1202	2577
332135	岡山県	赤磐市	女	23440	884	948	1087	1104	1002	1065	1246	1423	1502	1208	1260	1453	2042	1921	1507	1275	2513
332143	岡山県	真庭市	女	25725	840	952	1078	1103	948	990	1138	1271	1182	1177	1412	1701	2110	1762	1680	1955	4426
332151	岡山県	美作市	女	15892	453	532	629	585	615	625	632	791	769	717	820	996	1372	1072	1041	1204	3039
332160	岡山県	浅口市	女	18641	579	676	758	836	821	796	789	1031	1198	977	959	1109	1487	1592	1414	1179	2440
333409	岡山県	和気郡	女	8072	231	260	326	339	302	308	331	437	484	422	394	457	703	676	617	550	1235
333468	岡山県	和気郡和気町	女	8072	231	260	326	339	302	308	331	437	484	422	394	457	703	676	617	550	1235
334201	岡山県	都窪郡	女	6335	285	306	289	297	287	325	365	491	484	310	306	357	461	496	401	285	566
334235	岡山県	都窪郡早島町	女	6335	285	306	289	297	287	325	365	491	484	310	306	357	461	496	401	285	566
334405	岡山県	浅口郡	女	5804	238	254	257	255	309	314	279	358	411	306	300	364	408	468	359	325	599
334456	岡山県	浅口郡里庄町	女	5804	238	254	257	255	309	314	279	358	411	306	300	364	408	468	359	325	599
334600	岡山県	小田郡	女	7921	231	271	282	376	295	332	338	368	469	420	380	491	606	641	554	548	1319
334618	岡山県	小田郡矢掛町	女	7921	231	271	282	376	295	332	338	368	469	420	380	491	606	641	554	548	1319
335801	岡山県	真庭郡	女	526	22	15	22	20	15	15	17	18	25	26	19	38	34	35	38	50	110
335860	岡山県	真庭郡新庄村	女	526	22	15	22	20	15	15	17	18	25	26	19	38	34	35	38	50	110
336009	岡山県	苫田郡	女	7284	234	251	265	300	298	344	320	380	353	307	355	536	589	506	421	559	1266
336068	岡山県	苫田郡鏡野町	女	7284	234	251	265	300	298	344	320	380	353	307	355	536	589	506	421	559	1266
336203	岡山県	勝田郡	女	9091	368	370	374	420	436	463	480	509	450	457	488	570	718	580	514	523	1337
336220	岡山県	勝田郡勝央町	女	5921	246	251	246	259	283	337	338	339	307	310	345	374	449	349	327	331	804
336238	岡山県	勝田郡奈義町	女	3170	122	119	128	161	153	126	142	170	143	147	143	196	269	231	187	192	533
336408	岡山県	英田郡	女	824	38	28	25	34	39	35	31	35	29	36	51	54	66	47	38	64	166
336432	岡山県	英田郡西粟倉村	女	824	38	28	25	34	39	35	31	35	29	36	51	54	66	47	38	64	166
336602	岡山県	久米郡	女	10955	290	399	390	410	388	400	407	511	557	484	559	659	879	845	788	849	2113
336637	岡山県	久米郡久米南町	女	2753	55	88	110	104	91	90	82	113	123	120	148	172	218	232	206	227	547
336661	岡山県	久米郡美咲町	女	8202	235	311	280	306	297	310	325	398	434	364	411	487	661	613	582	622	1566
336807	岡山県	加賀郡	女	6573	174	184	208	324	285	284	254	258	299	296	372	398	531	451	433	518	1304
336815	岡山県	加賀郡吉備中央町	女	6573	174	184	208	324	285	284	254	258	299	296	372	398	531	451	433	518	1304
340006	広島県		女	1485126	61766	62436	65034	67866	68624	75546	82846	99980	107563	89834	83184	85797	109789	106505	92058	78095	148185
341002	広島県	広島市	女	612158	27544	27751	27990	28699	29989	34763	38256	46441	49946	40550	35263	33987	42628	41091	34580	26933	45747
341011	広島県	広島市中区	女	68821	2513	2342	2175	2383	3597	4867	4901	5427	5732	4595	4066	3835	4622	4458	3912	3348	6048
341029	広島県	広島市東区	女	63338	2637	2774	2896	3197	3147	3374	3630	4377	4987	4494	3949	3608	4299	4364	3770	2903	4932
341037	広島県	広島市南区	女	71427	3023	3080	3063	3227	3635	4144	4405	5449	5870	4869	4205	3840	4637	4666	3960	3446	5908
341045	広島県	広島市西区	女	97302	4497	4324	4329	4416	4828	6199	6592	7697	8184	6812	5813	5380	6250	5881	5007	4105	6988
341053	広島県	広島市安佐南区	女	121531	7084	6956	6792	6193	5661	6773	8324	10673	11232	7906	6241	5583	7447	7355	6109	4389	6813
341061	広島県	広島市安佐北区	女	78606	2780	3119	3518	3793	3764	3605	3900	4792	5471	4559	4397	5116	6910	6647	5352	3939	6944
341070	広島県	広島市安芸区	女	40693	1972	1964	1907	2112	1980	2105	2407	2910	3246	2805	2220	2086	2856	2823	2500	1872	2928
341088	広島県	広島市佐伯区	女	70440	3038	3192	3310	3378	3377	3696	4097	5116	5224	4510	4372	4539	5607	4897	3970	2931	5186
342025	広島県	呉市	女	123707	4355	4478	4753	5236	5390	5182	5647	7095	7993	6909	6578	6766	9337	10515	9409	8325	15739
342033	広島県	竹原市	女	14829	409	461	573	644	578	527	566	776	856	765	780	881	1273	1241	1225	1100	2174
342041	広島県	三原市	女	51934	1852	1935	2157	2266	2244	2278	2453	2854	3286	2789	2832	3264	4242	3827	3411	3317	6927
342050	広島県	尾道市	女	75587	2504	2680	2968	3087	3002	3008	3373	4103	4628	4002	4159	4628	6138	6108	5533	5055	10611
342076	広島県	福山市	女	243614	11018	10594	11220	11294	11010	12819	14085	16806	17589	14534	13406	14277	18387	17212	14947	12251	22165
342084	広島県	府中市	女	21995	646	762	882	977	861	829	878	1178	1337	1228	1186	1350	1853	1764	1584	1520	3160
342092	広島県	三次市	女	29573	1060	1126	1231	1323	1101	1178	1307	1670	1620	1452	1573	1824	2250	2029	1860	1995	4974
342106	広島県	庄原市	女	20479	609	661	730	769	707	653	753	906	868	787	1054	1288	1603	1543	1462	1798	4288
342114	広島県	大竹市	女	14626	495	494	538	608	654	665	715	766	914	796	823	912	1167	1198	1049	980	1852
342122	広島県	東広島市	女	92257	4534	4513	4435	4759	5268	5200	5553	6546	6748	5700	5329	5232	6376	6026	4754	3748	7536
342131	広島県	廿日市市	女	61148	2316	2365	2625	2879	2883	3199	3341	3845	4113	3646	3741	4218	5054	4550	3494	3081	5798
342149	広島県	安芸高田市	女	16102	476	566	601	631	671	598	668	792	820	738	789	998	1329	1228	1080	1125	2992
342157	広島県	江田島市	女	13471	326	365	391	439	459	492	539	593	655	555	666	827	1182	1271	1157	1121	2433
343005	広島県	安芸郡	女	60624	2750	2669	2839	2949	2710	3149	3584	4209	4731	3970	3315	3377	4289	4365	4095	2894	4729
343021	広島県	安芸郡府中町	女	26310	1293	1131	1245	1292	1231	1457	1665	1868	2076	1901	1628	1494	1711	1701	1540	1180	1897
343048	広島県	安芸郡海田町	女	14604	707	669	695	693	712	909	942	1074	1186	906	765	816	1041	969	894	597	1029
343072	広島県	安芸郡熊野町	女	12781	444	534	579	648	493	473	588	800	962	771	556	714	1063	1188	1186	754	1028
343099	広島県	安芸郡坂町	女	6929	306	335	320	316	274	310	389	467	507	392	366	353	474	507	475	363	775
343609	広島県	山県郡	女	14086	400	467	529	554	522	423	501	622	658	630	711	815	1125	1054	1001	1169	2887
343684	広島県	山県郡安芸太田町	女	3806	98	86	111	134	98	93	113	115	144	148	178	236	291	310	321	383	929
343692	広島県	山県郡北広島町	女	10280	302	381	418	420	424	330	388	507	514	482	533	579	834	744	680	786	1958
344206	広島県	豊田郡	女	4291	84	97	106	181	110	79	106	151	164	159	180	200	383	396	426	432	1037
344311	広島県	豊田郡大崎上島町	女	4291	84	97	106	181	110	79	106	151	164	159	180	200	383	396	426	432	1037
344605	広島県	世羅郡	女	9290	273	309	310	372	318	341	364	426	437	427	529	604	758	690	640	732	1760
344621	広島県	世羅郡世羅町	女	9290	273	309	310	372	318	341	364	426	437	427	529	604	758	690	640	732	1760
345407	広島県	神石郡	女	5355	115	143	156	199	147	163	157	201	200	197	270	349	415	397	351	519	1376
345458	広島県	神石郡神石高原町	女	5355	115	143	156	199	147	163	157	201	200	197	270	349	415	397	351	519	1376
350001	山口県		女	760156	27248	28815	31407	32787	30621	33143	36892	44530	48235	42019	41447	46447	62209	59150	53581	48429	93138
352012	山口県	下関市	女	148543	5011	5269	5724	6161	6080	6413	7254	8394	9010	8387	8188	9171	12602	11707	10936	9992	18244
352021	山口県	宇部市	女	90094	3421	3417	3717	3989	3827	4273	4793	5417	5961	4908	4884	5398	7486	6942	6080	5408	10173
352039	山口県	山口市	女	102505	4106	4337	4677	4903	4999	4968	5456	6642	7042	6034	5962	6148	7576	6951	6031	5554	11119
352047	山口県	萩市	女	28356	736	830	972	1142	907	924	1087	1357	1408	1386	1502	1907	2575	2489	2256	2338	4540
352063	山口県	防府市	女	61053	2491	2525	2696	2702	2671	3114	3213	3739	4062	3418	3268	3641	4830	4606	4011	3513	6553
352071	山口県	下松市	女	29213	1317	1346	1313	1209	1091	1429	1627	2071	2091	1610	1510	1616	2298	2248	2015	1564	2858
352080	山口県	岩国市	女	75422	2728	2810	3221	3300	2956	3251	3463	4340	4712	4153	4080	4611	5891	5754	5405	5109	9638
352101	山口県	光市	女	27996	956	1097	1241	1316	1011	1050	1234	1718	1941	1630	1431	1596	2331	2518	2249	1665	3012
352110	山口県	長門市	女	20138	529	583	667	753	680	682	773	920	1012	944	1129	1383	1906	1695	1603	1688	3191
352128	山口県	柳井市	女	18319	581	600	717	747	651	656	726	928	1082	990	954	1167	1498	1499	1433	1299	2791
352136	山口県	美祢市	女	14442	345	449	532	595	516	498	575	674	740	710	767	988	1258	1191	1104	1124	2376
352152	山口県	周南市	女	77361	2925	3103	3318	3337	2885	3346	3782	4779	5383	4526	4297	4704	6297	6231	5505	4468	8475
352161	山口県	山陽小野田市	女	34347	1204	1363	1502	1495	1349	1488	1673	2030	2129	1841	1873	2125	3009	2552	2358	2140	4216
353001	山口県	大島郡	女	10096	166	216	240	292	268	231	272	326	366	385	416	556	838	912	956	1014	2642
353051	山口県	大島郡周防大島町	女	10096	166	216	240	292	268	231	272	326	366	385	416	556	838	912	956	1014	2642
353205	山口県	玖珂郡	女	3279	185	186	145	145	134	183	195	207	231	162	169	210	218	201	199	165	344
353213	山口県	玖珂郡和木町	女	3279	185	186	145	145	134	183	195	207	231	162	169	210	218	201	199	165	344
353400	山口県	熊毛郡	女	16929	504	634	678	651	559	594	715	922	986	857	906	1084	1397	1493	1276	1171	2469
353418	山口県	熊毛郡上関町	女	1783	36	27	31	33	49	43	34	43	47	62	82	92	149	144	160	204	545
353434	山口県	熊毛郡田布施町	女	8403	274	359	365	349	280	310	372	518	530	449	458	558	684	733	612	531	990
353442	山口県	熊毛郡平生町	女	6743	194	248	282	269	230	241	309	361	409	346	366	434	564	616	504	436	934
355003	山口県	阿武郡	女	2063	43	50	47	50	37	43	54	66	79	78	111	142	199	161	164	217	497
355020	山口県	阿武郡阿武町	女	2063	43	50	47	50	37	43	54	66	79	78	111	142	199	161	164	217	497
360007	徳島県		女	409449	14057	14955	16867	17835	17351	18958	21246	24898	26263	23702	23958	26955	32684	29174	25620	24560	50186
362018	徳島県	徳島市	女	135495	5084	5232	5625	6037	6055	6811	7685	8876	9811	8764	8373	8460	9977	9595	8261	7316	13533
362026	徳島県	鳴門市	女	32094	1005	1092	1318	1438	1418	1450	1610	1971	2085	1972	1820	2048	2694	2465	2087	1848	3773
362034	徳島県	小松島市	女	20933	693	775	829	902	922	967	1043	1214	1333	1188	1270	1376	1763	1629	1339	1273	2417
362042	徳島県	阿南市	女	39785	1512	1586	1844	1851	1600	1806	2074	2426	2497	2229	2206	2556	3095	2950	2528	2366	4659
362051	徳島県	吉野川市	女	23213	687	813	895	948	980	957	1107	1366	1319	1231	1333	1631	1969	1665	1460	1535	3317
362069	徳島県	阿波市	女	21027	612	731	842	935	925	844	1046	1252	1233	1099	1190	1536	1904	1461	1269	1292	2856
362077	徳島県	美馬市	女	16662	460	524	632	645	627	766	790	841	864	854	935	1237	1441	1109	1049	1190	2698
362085	徳島県	三好市	女	15767	357	381	472	649	519	526	528	604	715	721	896	1151	1324	1062	1117	1380	3365
363006	徳島県	勝浦郡	女	3935	92	95	137	116	136	146	136	157	179	174	205	278	304	280	344	355	770
363014	徳島県	勝浦郡勝浦町	女	2981	73	79	103	95	119	112	108	129	138	140	159	231	243	221	238	248	521
363022	徳島県	勝浦郡上勝町	女	954	19	16	34	21	17	34	28	28	41	34	46	47	61	59	106	107	249
363201	徳島県	名東郡	女	1344	29	24	37	44	47	48	50	64	61	50	67	108	127	107	103	110	261
363219	徳島県	名東郡佐那河内村	女	1344	29	24	37	44	47	48	50	64	61	50	67	108	127	107	103	110	261
363405	徳島県	名西郡	女	17193	589	557	654	689	700	767	845	997	1039	933	962	1147	1435	1237	1124	1104	2369
363413	徳島県	名西郡石井町	女	13961	539	511	595	592	612	668	744	904	927	813	785	917	1177	1000	851	750	1576
363421	徳島県	名西郡神山町	女	3232	50	46	59	97	88	99	101	93	112	120	177	230	258	237	273	354	793
363600	徳島県	那賀郡	女	5054	98	127	152	166	149	168	172	166	202	201	249	335	440	375	407	481	1154
363685	徳島県	那賀郡那賀町	女	5054	98	127	152	166	149	168	172	166	202	201	249	335	440	375	407	481	1154
363804	徳島県	海部郡	女	12090	235	286	418	464	416	345	372	476	558	605	634	758	1042	1033	1035	1086	2275
363839	徳島県	海部郡牟岐町	女	2475	47	50	74	83	66	63	61	105	98	109	128	156	236	244	213	234	485
363871	徳島県	海部郡美波町	女	4051	81	99	134	151	135	122	119	159	163	203	200	265	325	347	376	360	783
363880	徳島県	海部郡海陽町	女	5564	107	137	210	230	215	160	192	212	297	293	306	337	481	442	446	492	1007
364002	徳島県	板野郡	女	51216	2219	2318	2499	2366	2303	2809	3225	3854	3739	3013	3013	3341	4082	3344	2619	2162	4310
364011	徳島県	板野郡松茂町	女	7802	390	363	404	345	359	450	500	604	620	488	462	458	565	480	400	326	588
364029	徳島県	板野郡北島町	女	11599	563	559	582	524	492	649	757	926	850	694	678	731	848	744	626	506	870
364037	徳島県	板野郡藍住町	女	17925	863	894	900	920	863	1083	1263	1430	1350	1065	1054	1172	1439	1117	749	576	1187
364045	徳島県	板野郡板野町	女	7267	199	258	306	337	293	347	377	448	492	404	440	517	611	528	465	392	853
364053	徳島県	板野郡上板町	女	6623	204	244	307	240	296	280	328	446	427	362	379	463	619	475	379	362	812
364606	徳島県	美馬郡	女	5575	114	130	164	203	180	168	211	201	220	258	300	397	415	375	455	507	1244
364681	徳島県	美馬郡つるぎ町	女	5575	114	130	164	203	180	168	211	201	220	258	300	397	415	375	455	507	1244
364801	徳島県	三好郡	女	8066	271	284	349	382	374	380	352	433	408	410	505	596	672	487	423	555	1185
364894	徳島県	三好郡東みよし町	女	8066	271	284	349	382	374	380	352	433	408	410	505	596	672	487	423	555	1185
370002	香川県		女	523427	20145	21696	23073	23084	22468	24873	28139	34526	35648	29981	28792	31657	40495	38368	31679	29395	59388
372013	香川県	高松市	女	222556	9589	9973	10254	9881	9638	11323	13189	16291	16682	13821	12349	12857	16343	15534	12714	11096	21022
372021	香川県	丸亀市	女	58365	2522	2649	2865	2804	2524	2943	3344	3999	4216	3323	3175	3595	4455	4192	3276	2870	5613
372030	香川県	坂出市	女	29167	950	1116	1182	1174	1202	1267	1419	1840	1920	1511	1451	1749	2339	2421	1914	1931	3781
372048	香川県	善通寺市	女	16877	674	690	721	652	817	850	890	1083	1034	852	905	1016	1326	1275	1062	1013	2017
372056	香川県	観音寺市	女	32811	1151	1207	1361	1494	1594	1523	1694	1878	1953	1795	1878	2038	2530	2379	2081	2007	4248
372064	香川県	さぬき市	女	26974	801	966	1132	1161	1143	1093	1208	1502	1703	1475	1597	1697	2220	2119	1863	1736	3558
372072	香川県	東かがわ市	女	17625	412	537	629	655	646	659	693	884	1031	963	962	1073	1521	1522	1473	1333	2632
372081	香川県	三豊市	女	36139	1191	1360	1522	1628	1512	1541	1639	2079	2019	1835	1983	2326	2944	2727	2241	2382	5210
373206	香川県	小豆郡	女	16507	425	465	509	642	583	598	647	761	840	856	897	1110	1488	1355	1194	1224	2913
373222	香川県	小豆郡土庄町	女	8106	225	237	224	323	297	309	335	376	402	406	440	585	755	673	582	554	1383
373249	香川県	小豆郡小豆島町	女	8401	200	228	285	319	286	289	312	385	438	450	457	525	733	682	612	670	1530
373401	香川県	木田郡	女	15029	530	625	723	679	693	722	831	1003	984	810	889	976	1242	1055	828	771	1668
373419	香川県	木田郡三木町	女	15029	530	625	723	679	693	722	831	1003	984	810	889	976	1242	1055	828	771	1668
373605	香川県	香川郡	女	1596	54	53	49	54	50	82	84	97	87	80	56	103	131	127	118	102	259
373648	香川県	香川郡直島町	女	1596	54	53	49	54	50	82	84	97	87	80	56	103	131	127	118	102	259
373800	香川県	綾歌郡	女	22173	904	1005	1025	1083	950	1073	1192	1532	1583	1293	1214	1396	1630	1509	1163	1121	2500
373869	香川県	綾歌郡宇多津町	女	9297	513	527	513	490	422	548	606	782	835	615	514	472	527	495	414	376	648
373877	香川県	綾歌郡綾川町	女	12876	391	478	512	593	528	525	586	750	748	678	700	924	1103	1014	749	745	1852
374008	香川県	仲多度郡	女	27608	942	1050	1101	1177	1116	1199	1309	1577	1596	1367	1436	1721	2326	2153	1752	1809	3967
374032	香川県	仲多度郡琴平町	女	5243	132	165	193	236	211	172	211	265	307	290	245	313	436	444	393	413	807
374041	香川県	仲多度郡多度津町	女	12062	424	520	546	518	498	534	592	758	778	607	644	728	1001	959	770	663	1522
374067	香川県	仲多度郡まんのう町	女	10303	386	365	362	423	407	493	506	554	511	470	547	680	889	750	589	733	1638
380008	愛媛県		女	756639	27504	28989	31646	33392	31730	34697	38687	46116	48872	43998	44026	47913	60331	55398	48396	45098	89667
382019	愛媛県	松山市	女	274357	10996	11208	11763	12459	13440	14812	16326	18959	20032	17633	16724	17028	20541	18553	15568	13525	24790
382027	愛媛県	今治市	女	88769	2970	3156	3617	3740	3432	3807	4224	5276	5718	4961	4871	5302	7437	7343	6390	5449	11076
382035	愛媛県	宇和島市	女	44259	1290	1455	1759	1887	1435	1453	1766	2348	2408	2389	2571	3017	3856	3629	3179	3190	6627
382043	愛媛県	八幡浜市	女	19968	526	629	724	880	700	664	697	912	1194	1147	1127	1358	1683	1623	1550	1479	3075
382051	愛媛県	新居浜市	女	64724	2638	2588	2842	2822	2509	2925	3362	3945	4314	3529	3460	3695	5163	5021	4284	3887	7740
382060	愛媛県	西条市	女	59153	2350	2402	2625	2694	2306	2668	2979	3569	3649	3392	3522	3717	4719	4099	3637	3607	7218
382078	愛媛県	大洲市	女	24571	894	896	1043	1112	891	1033	1168	1341	1376	1314	1403	1658	1942	1690	1565	1664	3581
382108	愛媛県	伊予市	女	20642	656	753	895	993	885	936	1017	1148	1250	1147	1193	1354	1708	1503	1299	1315	2590
382132	愛媛県	四国中央市	女	47135	1800	1888	1911	2154	2100	2226	2410	2848	2934	2673	2711	3039	3772	3342	2963	2801	5563
382141	愛媛県	西予市	女	22183	617	712	753	863	668	736	857	1023	1034	1067	1186	1367	1849	1790	1655	1888	4118
382159	愛媛県	東温市	女	17919	650	801	783	791	831	871	968	1106	1092	1042	1068	1290	1404	1201	1056	950	2015
383406	愛媛県	越智郡	女	3742	78	110	131	135	85	92	114	146	136	126	205	237	370	372	360	348	697
383562	愛媛県	越智郡上島町	女	3742	78	110	131	135	85	92	114	146	136	126	205	237	370	372	360	348	697
